"Date of Download: 2022-03-20_19:28:59"
"Search Parameters: Data Level:all  Trait List:  Trial List:6893,6631,6605,6632,6606,6332,6635,6943,5337  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","L chromometer value|CO_334:0002065","a chromometer value|CO_334:0002066","apical pubescence visual rating 0-2|CO_334:0000309","b chromometer value|CO_334:0002064","branching level counting|CO_334:0000079","cassava anthractnose disease incidence in 6-month|CO_334:0000181","cassava anthractnose disease severity in 6-month|CO_334:0000184","cassava bacterial blight incidence 3-month evaluation|CO_334:0000178","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","cassava green mite severity first evaluation|CO_334:0000189","cassava mosaic disease incidence 1-month evaluation|CO_334:0000195","cassava mosaic disease incidence 3-month evaluation|CO_334:0000196","cassava mosaic disease severity 1-month evaluation|CO_334:0000191","cassava mosaic disease severity 3-month evaluation|CO_334:0000192","central leaf shape visual rating 1-10|CO_334:0000119","dry matter content percentage|CO_334:0000092","dry yield|CO_334:0000014","ease of peeling root cortex visual rating 1-3|CO_334:0000308","first apical branch height measurement in cm|CO_334:0000106","first fully expanded leaf color visual rating 1-9|CO_334:0000102","fresh root yield|CO_334:0000013","fresh shoot weight measurement in kg per plot|CO_334:0000016","fresh storage root weight per plot|CO_334:0000012","fufu dry weight in kg|CO_334:0002019","fufu fibre weight in g|CO_334:0002016","fufu initial weight in kg|CO_334:0002013","fufu peel weight in kg|CO_334:0002014","fufu peeled root weight in kg|CO_334:0002015","fufu pressed weight in kg|CO_334:0002018","gari fried weight in kg|CO_334:0002026","gari initial weight in kg|CO_334:0002020","gari mash weight in kg|CO_334:0002023","gari peel weight in kg|CO_334:0002021","gari peeled root weight in kg|CO_334:0002022","gari pressed weight in kg|CO_334:0002024","gari pulverised weight in kg|CO_334:0002025","gari shaft coarse weight in g|CO_334:0002027","gari shaft medium weight in g|CO_334:0002028","harvest index variable|CO_334:0000015","initial vigor assessment 1-7|CO_334:0000009","petiole color visual rating 1-9|CO_334:0000023","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant stands harvested counting|CO_334:0000010","root neck length visual rating 0-7|CO_334:0000022","root number counting|CO_334:0000011","rotted storage root counting|CO_334:0000084","sprout count at one-month|CO_334:0000213","sprout count at six-month|CO_334:0000215","sprout count at three-month|CO_334:0000214","sprouting proportion|CO_334:0000008","starch content percentage|CO_334:0000071","staygreen visual scale 1-9|CO_334:0000224","storage root cortex color visual rating 1-4|CO_334:0000115","storage root periderm color visual rating 1-4|CO_334:0000064","storage root pulp color visual rating 1-3|CO_334:0000021","storage root shape visual rating 1-6|CO_334:0000020","storage root size visual rating 1-7|CO_334:0000019","total carotenoid by chart 1-8|CO_334:0000161","unexpanded apical leaf color visual rating 1-9|CO_334:0000101","notes"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","859367","TMS18F1222P0015","","plot","1662835","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1222P0015_2067","2","23","2067","12","15","test","","89.33","0.02","0","19.36","3","0.00","1","0.56","2","5","0.00","0.00","1","1","9","34.50","","2","18.75","3","","2.00","5.80","","","","","","","","","","","","","","","","","5","7","1","55.00","6","3","55","","9","9","9","0.90","","3","1","3","1","2","3","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","859422","TMS18F1223P0022","","plot","1662815","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1223P0022_2113","2","28","2113","14","5","test","","88.06","-0.51","0","19.17","4","0.00","1","0.75","2","4","0.00","0.00","1","1","5","32.40","","2","40.00","5","","11.50","18.80","","","","","","","","","","","","","","","","","7","9","1","136.25","8","5","36","","8","10","8","0.80","","3","1","3","1","2","5","1","7","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","861036","TMS18F1231P0019","","plot","1662970","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1231P0019_2134","2","30","2134","15","17","test","","88.15","0.72","0","17.75","3","0.00","1","0.88","2","4","1.00","1.00","5","4","5","39.70","","2","39.50","3","","2.50","2.60","","","","","","","","","","","","","","","","","5","7","1","83.00","6","3","23","","8","8","8","0.80","","4","1","3","1","2","3","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","859905","TMS18F1259P0022","","plot","1662935","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1259P0022_2104","2","27","2104","14","14","test","","87.65","0.42","1","17.78","3","0.00","1","0.40","2","5","0.00","0.00","1","1","5","37.20","","2","101.67","3","","12.50","17.60","","","","","","","","","","","","","","","","","7","7","3","134.50","10","5","16","","10","10","10","1.00","","3","2","3","1","2","5","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","862255","TMS18F1263P0064","","plot","1662892","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1263P0064_2034","2","19","2034","10","12","test","","87.82","-0.36","0","18.97","4","0.00","1","0.86","2","5","0.00","0.00","1","1","5","39.50","","2","53.50","3","","10.00","12.50","","","","","","","","","","","","","","","","","5","5","1","116.25","8","5","20","","7","10","7","0.70","","3","2","2","1","2","3","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","862291","TMS18F1264P0016","","plot","1662912","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1264P0016_2070","2","23","2070","12","12","test","","86.74","0.63","0","17.76","3","0.00","1","0.57","3","5","0.00","0.00","1","1","5","40.30","","2","42.00","3","","9.50","14.40","","","","","","","","","","","","","","","","","7","7","1","93.00","7","5","36","","1","8","7","0.10","","3","2","3","1","2","5","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","861576","TMS18F1264P0060","","plot","1662950","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1264P0060_2060","2","22","2060","11","15","test","","87.83","0.17","0","19.63","4","0.00","1","0.00","1","4","0.00","0.00","1","1","9","33.50","","2","29.50","3","","27.50","24.40","","","","","","","","","","","","","","","","","7","8","1","112.50","9","5","49","","10","10","10","1.00","","2","1","3","1","2","5","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","861594","TMS18F1264P0069","","plot","1662848","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1264P0069_2072","2","23","2072","12","10","test","","88.13","0.48","0","18.60","3","0.00","1","0.75","2","4","0.11","0.38","3","3","5","38.20","","2","28.75","3","","7.00","8.10","","","","","","","","","","","","","","","","","7","7","1","82.50","9","3","24","","9","9","8","0.90","","4","1","3","1","2","3","1","3","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","861355","TMS18F1269P0003","","plot","1662915","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1269P0003_2133","2","30","2133","15","16","test","","88.23","0.02","0","19.12","3","0.00","1","0.57","2","4","0.00","0.00","1","1","9","34.40","","2","20.25","3","","3.50","5.40","","","","","","","","","","","","","","","","","5","7","1","82.50","6","3","21","","7","8","7","0.70","","4","1","3","1","2","3","1","7","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","861079","TMS18F1273P0011","","plot","1662828","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1273P0011_2018","2","17","2018","9","9","test","","86.96","0.07","0","19.36","5","0.00","1","0.30","2","4","0.00","0.00","1","1","5","26.90","","2","41.75","3","","13.00","34.10","","","","","","","","","","","","","","","","","7","7","1","155.50","10","5","34","","10","10","10","1.00","","2","1","3","1","3","7","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","861179","TMS18F1275P0004","","plot","1662939","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1275P0004_2061","2","22","2061","11","16","test","","87.55","-0.39","1","18.73","3","0.00","1","0.89","2","4","0.00","0.00","1","1","9","35.30","","2","25.25","3","","10.50","19.20","","","","","","","","","","","","","","","","","7","9","1","82.50","8","5","38","","9","9","9","0.90","","3","1","3","1","2","7","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","861434","TMS18F1276P0008","","plot","1662810","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1276P0008_2107","2","27","2107","14","11","test","","88.14","-0.03","1","19.20","4","0.00","1","0.86","2","4","0.00","0.00","1","1","5","30.10","","2","48.00","3","","6.00","13.40","","","","","","","","","","","","","","","","","5","5","1","138.75","5","5","41","","8","7","7","0.80","","3","2","3","1","2","5","1","7","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","861934","TMS18F1278P0024","","plot","1662940","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1278P0024_2056","2","22","2056","11","11","test","","88.86","0.59","0","17.47","3","0.00","1","0.44","2","4","0.00","0.00","1","1","5","41.00","","2","21.25","3","","13.00","16.00","","","","","","","","","","","","","","","","","7","9","3","97.50","8","5","31","","9","10","9","0.90","","3","1","3","1","3","7","1","7","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","861275","TMS18F1278P0077","","plot","1662840","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1278P0077_2059","2","22","2059","11","14","test","","86.16","0.68","0","17.92","4","0.10","3","0.44","2","3","0.00","0.00","1","1","5","39.80","","2","22.25","3","","3.00","8.90","","","","","","","","","","","","","","","","","5","7","","81.25","8","3","27","","9","10","9","0.90","","1","1","3","1","2","3","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","861284","TMS18F1279P0001","","plot","1662920","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1279P0001_2069","2","23","2069","12","13","test","","87.77","0.50","0","20.08","4","0.00","1","0.30","2","4","0.00","0.00","1","1","5","35.70","","2","46.25","3","","10.00","20.20","","","","","","","","","","","","","","","","","7","7","1","115.00","9","5","59","","10","10","10","1.00","","3","1","3","1","2","5","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","861294","TMS18F1279P0006","","plot","1662811","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1279P0006_2007","2","16","2007","8","3","test","","87.85","0.58","0","17.54","4","0.00","1","0.56","2","5","0.00","0.00","1","1","5","33.90","","2","26.25","3","","15.00","23.90","","","","","","","","","","","","","","","","","7","7","1","136.25","9","5","37","","9","9","9","0.90","","3","1","3","1","2","7","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","861299","TMS18F1279P0008","","plot","1662870","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1279P0008_2068","2","23","2068","12","14","test","","87.29","0.25","0","18.68","4","0.00","1","0.30","2","4","0.00","0.00","1","1","5","36.40","","2","28.75","3","","6.50","16.70","","","","","","","","","","","","","","","","","7","7","1","123.75","9","5","36","","10","10","10","1.00","","3","2","3","1","3","5","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","862040","TMS18F1280P0032","","plot","1662802","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1280P0032_2129","2","30","2129","15","12","test","","88.08","-0.33","0","19.49","3","0.00","1","0.67","2","4","0.30","0.44","3","3","5","39.30","","2","81.25","3","","12.00","21.70","","","","","","","","","","","","","","","","","7","7","3","143.75","9","5","35","","10","9","9","1.00","","3","1","3","1","3","7","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","864192","TMS18F1286P0003","","plot","1662932","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1286P0003_2127","2","30","2127","15","10","test","","87.36","-0.14","0","18.84","3","0.00","1","0.40","2","5","0.50","0.70","4","4","5","38.90","","2","29.50","3","","7.00","13.20","","","","","","","","","","","","","","","","","7","5","1","89.50","10","5","30","","10","10","10","1.00","","3","2","3","1","2","5","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","864211","TMS18F1287P0005","","plot","1662721","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1287P0005_2100","2","27","2100","14","18","test","","88.55","0.14","0","19.80","4","0.00","1","0.70","2","4","0.00","0.00","1","1","5","41.00","","2","28.75","3","","18.50","7.80","","","","","","","","","","","","","","","","","7","7","2","107.50","10","7","19","","10","10","10","1.00","","3","1","3","1","3","5","1","7","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","863234","TMS18F1288P0003","","plot","1662786","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1288P0003_2013","2","17","2013","9","4","test","","85.04","1.24","0","30.50","4","0.00","1","0.50","2","4","0.00","0.00","1","1","5","25.40","","2","38.00","3","","19.00","26.60","","","","","","","","","","","","","","","","","7","7","1","131.25","9","3","38","","10","10","10","1.00","","3","2","3","2","2","7","2","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","863252","TMS18F1288P0021","","plot","1662825","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1288P0021_2058","2","22","2058","11","13","test","","87.03","0.75","0","17.26","4","0.00","1","0.56","2","4","0.00","0.00","1","1","5","36.40","","2","19.75","3","","2.50","6.80","","","","","","","","","","","","","","","","","5","7","1","72.50","9","3","79","","10","9","9","1.00","","4","1","3","1","2","3","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","863269","TMS18F1289P0004","","plot","1662738","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1289P0004_2020","2","18","2020","9","11","test","","88.99","-0.35","0","17.69","4","0.00","1","0.70","2","4","0.30","0.50","4","3","5","37.90","","2","39.00","3","","13.50","21.30","","","","","","","","","","","","","","","","","7","7","1","117.50","9","3","31","","10","10","10","1.00","","3","1","3","1","2","5","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","863281","TMS18F1289P0016","","plot","1662795","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1289P0016_2087","2","25","2087","13","6","test","","87.13","-0.05","0","18.98","4","0.00","1","0.70","2","5","0.00","0.00","1","1","5","40.50","","2","29.25","3","","13.50","10.30","","","","","","","","","","","","","","","","","7","7","1","123.25","10","5","34","","10","10","10","1.00","","2","2","3","1","2","7","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","863702","TMS18F1294P0011","","plot","1662762","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1294P0011_2074","2","24","2074","12","8","test","","88.87","0.26","0","18.72","3","0.00","1","0.83","2","4","0.00","0.00","1","1","9","33.00","","2","34.75","3","","5.00","12.60","","","","","","","","","","","","","","","","","7","7","1","109.50","6","3","29","","7","6","6","0.70","","3","1","3","1","2","5","1","7","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","863732","TMS18F1295P0024","","plot","1662785","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1295P0024_2105","2","27","2105","14","13","test","","86.74","-0.03","0","18.61","2","0.00","1","0.60","5","5","0.00","0.00","1","1","5","35.40","","2","103.00","3","","18.00","19.60","","","","","","","","","","","","","","","","","5","7","3","180.50","10","5","36","","10","9","10","1.00","","3","1","3","1","2","7","1","7","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","863752","TMS18F1296P0018","","plot","1662807","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1296P0018_2030","2","19","2030","10","16","test","","88.41","0.44","1","17.78","3","0.00","1","0.90","2","4","0.00","0.00","1","1","5","39.30","","2","35.00","3","","10.50","14.80","","","","","","","","","","","","","","","","","7","7","3","118.75","9","5","31","","10","10","10","1.00","","3","1","3","1","3","5","1","7","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","863769","TMS18F1296P0035","","plot","1662739","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1296P0035_2094","2","26","2094","13","13","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","","","","","","","","","","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","863779","TMS18F1297P0008","","plot","1662803","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1297P0008_2116","2","28","2116","14","2","test","","84.65","0.71","0","30.15","4","0.00","1","0.57","2","4","0.00","0.00","1","1","5","37.90","","2","30.00","3","","5.50","6.10","","","","","","","","","","","","","","","","","5","7","1","107.00","6","5","42","","7","7","7","0.70","","3","2","3","2","2","5","3","7","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","863793","TMS18F1298P0013","","plot","1662959","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1298P0013_2046","2","21","2046","11","1","test","","88.26","0.11","0","18.09","4","0.00","1","0.38","2","4","0.00","0.00","1","1","5","36.40","","2","25.50","3","","8.00","9.20","","","","","","","","","","","","","","","","","5","8","1","92.00","9","7","27","","8","8","8","0.80","","3","1","3","1","3","5","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","863804","TMS18F1298P0024","","plot","1662755","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1298P0024_2084","2","25","2084","13","3","test","","87.93","0.08","0","19.04","4","0.00","1","0.50","2","4","0.00","0.00","1","1","5","40.90","","2","25.75","3","","8.50","13.40","","","","","","","","","","","","","","","","","7","3","1","106.25","10","3","18","","10","10","10","1.00","","3","2","3","1","2","5","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","863806","TMS18F1298P0026","","plot","1662910","2020-19.GS.C4B.PYT.135.UB-rep2-TMS18F1298P0026_2038","2","20","2038","10","8","test","","85.05","0.56","0","18.35","4","0.00","1","0.00","1","5","0.00","0.00","1","1","5","36.30","","2","36.75","5","","24.50","14.90","","","","","","","","","","","","","","","","","5","5","1","135.50","10","5","33","","10","10","10","1.00","","2","1","3","1","2","5","1","5","TZMRK180001_1-1"
